2013,0000005912,5,1,3,3,2,00595,3,1,11260,02,020,0025.01,2,5,5, , , , ,8, , , , ,1,5,NA  ,7, , , ,NA   ,2,1, ,0000018,00004993,038.15,00087800,105.11,00001338,00001795,0
2013,0000005912,5,1,3,3,2,00135,3,1,11260,02,020,0008.02,2,5,5, , , , ,8, , , , ,1,5,NA  ,7, , , ,NA   ,2,1, ,0000019,00004407,054.98,00087800,067.24,00000993,00001191,0
2013,0000005912,5,1,3,3,2,00319,3,1,11260,02,020,0002.01,2,2,5, , , , ,5, , , , ,1,2,NA  ,7, , , ,NA   ,2,1, ,0000020,00004110,024.43,00087800,092.76,00000969,00001272,0
2013,0000005912,5,1,3,1,2,00427,3,1,11260,02,020,0010.00,2,5,5, , , , ,8, , , , ,1,5,NA  ,7, , , ,NA   ,2,1, ,0000022,00004131,046.21,00087800,072.63,00000458,00000926,0
2013,0000005912,5,1,1,3,1,00616,3,1,11260,02,020,0028.22,2,2,1, , , , ,5, , , , ,1,2,0191,6, , , ,NA   ,2,1, ,0000024,00004020,013.03,00087800,157.81,00001387,00001503,0
2013,0000005912,5,2,1,1,1,00344,3,1,11260,02,170,0007.05,2,2,5, , , , ,5, , , , ,1,2,0118,6, , , ,NA   ,2,1, ,0000025,00003750,016.08,00087800,084.12,00001039,00001366,0
2013,0000005912,5,1,1,3,1,00136,3,1,11260,02,170,0009.00,2,5,1, , , , ,8, , , , ,1,5,0111,6, , , ,NA   ,2,1, ,0000026,00002544,016.12,00087800,092.40,00000708,00000963,0
2013,0000005912,5,2,1,3,1,00311,3,4,11260,02,020,0028.21,3,3,6, , , , ,6, , , , ,1,2,0049,0, , , ,NA   ,2,1, ,0000027,00005050,018.22,00087800,179.01,00001619,00001720,0
2013,0000005912,5,1,1,1,1,00234,3,1,11260,02,170,0007.03,3,5,6, , , , ,8, , , , ,1,5,0127,6, , , ,NA   ,2,1, ,0000028,00003676,018.06,00087800,076.16,00000877,00001244,0
2013,0000005912,5,2,1,1,1,00136,3,1,11260,02,020,0006.00,2,5,5, , , , ,8, , , , ,1,5,0068,6, , , ,NA   ,2,1, ,0000029,00007747,075.99,00087800,039.16,00000420,00001758,0
2013,0000005912,5,2,1,1,1,00156,3,1,11260,02,170,0012.02,2,5,5, , , , ,8, , , , ,2,5,0033,6, , , ,NA   ,2,1, ,0000030,00004664,019.79,00087800,102.58,00001052,00001409,0
2013,0000005912,5,1,1,3,1,00456,3,1,11260,02,020,0028.13,2,2,2, , , , ,2, , , , ,2,1,0096,6, , , ,NA   ,2,1, ,0000031,00004579,010.50,00087800,189.96,00001614,00001761,0
2013,0000005912,5,2,1,1,1,00260,3,4,11260,02,020,0017.32,2,2,5, , , , ,5, , , , ,2,2,0052,0, , , ,NA   ,2,1, ,0000032,00006179,038.21,00087800,115.35,00001778,00002199,0
2013,0000005912,5,2,1,1,1,00255,3,4,11260,02,020,0027.02,2,5,5, , , , ,8, , , , ,1,5,0070,0, , , ,NA   ,2,1, ,0000033,00009670,026.83,00087800,111.63,00002926,00003554,0
2013,0000005912,5,1,1,3,1,00322,3,4,11260,02,020,0023.02,1,1,1, , , , ,1, , , , ,1,2,0109,0, , , ,NA   ,2,1, ,0000034,00004791,036.74,00087800,111.63,00001169,00001609,0
2013,0000005912,5,1,1,1,1,00205,3,4,11260,02,020,0024.00,2,5,5, , , , ,8, , , , ,2,5,0051,0, , , ,NA   ,2,1, ,0000035,00003299,038.04,00087800,114.71,00000770,00000955,0
2013,0000005912,5,1,1,3,1,00120,3,1,11260,02,020,0025.01,2,2,5, , , , ,5, , , , ,1,2,0142,6, , , ,NA   ,2,1, ,0000037,00004993,038.15,00087800,105.11,00001338,00001795,0
2013,0000005912,5,1,1,3,1,00156,3,1,11260,02,020,0018.02,2,5,5, , , , ,8, , , , ,2,5,0037,6, , , ,NA   ,2,1, ,0000038,00005537,051.96,00087800,082.55,00001027,00001320,0
2013,0000005912,5,2,1,1,1,00172,3,1,11260,02,020,0008.01,2,2,5, , , , ,5, , , , ,2,1,0054,0, , , ,NA   ,2,1, ,0000039,00007323,063.17,00087800,066.19,00000976,00002030,0
2013,0000005912,5,3,1,1,1,00238,3,1,11260,02,020,0002.03,2,2,5, , , , ,5, , , , ,1,2,0079,6, , , ,NA   ,2,1, ,0000040,00010549,017.51,00087800,129.43,00003080,00003541,0
2013,0000005912,5,2,1,1,1,00161,3,1,11260,02,170,0006.03,2,5,5, , , , ,8, , , , ,1,5,0077,6, , , ,NA   ,2,1, ,0000041,00006131,019.20,00087800,099.63,00001446,00001781,0
2013,0000005912,5,3,1,1,1,00260,3,4,11260,02,020,0026.03,2,5,5, , , , ,8, , , , ,1,5,0099,0, , , ,NA   ,2,1, ,0000042,00006341,037.34,00087800,111.17,00001892,00002177,0
2013,0000005912,5,2,1,1,1,00210,3,1,11260,02,170,0007.05,2,2,5, , , , ,5, , , , ,2,1,0139,6, , , ,NA   ,2,1, ,0000043,00003750,016.08,00087800,084.12,00001039,00001366,0
2013,0000005912,5,2,1,1,1,00233,3,1,11260,02,020,0027.11,2,5,5, , , , ,8, , , , ,2,5,0044,0, , , ,NA   ,2,1, ,0000044,00006589,027.58,00087800,123.83,00002049,00002230,0
